StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent Form_First Click,Consent Form_Last Click,Consent Form_Page Submit,Consent Form_Click Count,Consent Form,Prolific ID_First Click,Prolific ID_Last Click,Prolific ID_Page Submit,Prolific ID_Click Count,Visualization_First Click,Visualization_Last Click,Visualization_Page Submit,Visualization_Click Count,Visualization_First Click,Visualization_Last Click,Visualization_Page Submit,Visualization_Click Count,Self Assessment_First Click,Self Assessment_Last Click,Self Assessment_Page Submit,Self Assessment_Click Count,Visual Literacy,Understanding,Complexity,Complexity - Unclear,Animation_First Click,Animation_Last Click,Animation_Page Submit,Animation_Click Count,Animation 1,Animation 2,Knowledge_First Click,Knowledge_Last Click,Knowledge_Page Submit,Knowledge_Click Count,Knowledge,Comprehension_First Click,Comprehension_Last Click,Comprehension_Page Submit,Comprehension_Click Count,Comp - Summary,Comp - Takeaway,Application_First Click,Application_Last Click,Application_Page Submit,Application_Click Count,Application,Analysis_First Click,Analysis_Last Click,Analysis_Page Submit,Analysis_Click Count,Analysis,Synthesis_First Click,Synthesis_Last Click,Synthesis_Page Submit,Synthesis_Click Count,Synthesis AR,Evaluation_First Click,Evaluation_Last Click,Evaluation_Page Submit,Evaluation_Click Count,Evaluation,Knowledge 2_First Click,Knowledge 2_Last Click,Knowledge 2_Page Submit,Knowledge 2_Click Count,Knowledge 2,Trust_First Click,Trust_Last Click,Trust_Page Submit,Trust_Click Count,Trust,Trust - Explanation,Survey-Timer_First Click,Survey-Timer_Last Click,Survey-Timer_Page Submit,Survey-Timer_Click Count,S2,S3,S3_3_TEXT,S4,S4_6_TEXT,S5,S6,S7,S7_6_TEXT,S8,S9,PROLIFIC_PID,Visualization,CONDITION
2021-08-20 22:44:25,2021-08-20 23:02:38,IP Address,65.189.59.208,100,1092,True,2021-08-20 23:02:38,R_12rpiigaUMhLcRS,,,,,39.8025970458984375,-84.01540374755859375,anonymous,EN,9.829,9.829,13.53,1,I understand the above information and consent to taking part in this study,0,0,3.742,0,,,,,0,0,40.652,0,11.024,19.845,23.18,3,Somewhat familiar,easy,2,,,,,,,,52.848,52.848,68.32,1,10,17.201,205.846,235.556,11,"It is showing the increase and decrease of hospitalizations in relation to the share of fully vaccinated people. it would seem that the more vaccinated a state is, a decrease in hospitalizations rates is seen. Whereas, states with a lower percentage of fully vaccinated people, are experiencing increases in hospitalization. ","The higher the percentage of vaccinated persons in a state, the lower the rate of hospitilizations.",21.166,123.635,133.528,14,5,18.048,105.241,115.907,2,"Arkansas, Missouri, Nevada, and Florida etc. are seeing increased hospitalizations in the past two weeks, they all also have lower percentages of fully vaccinated people.",26.723,118.552,127.064,5,"Arkansas will likely continue to have higher rates of hospitalizations, and it may even increase as they exhibit lower rates of fully vaccinated people. Whereas Rhode Island while currently experiencing a spike, will likely decrease in hospitalization cases going forward as more of the populous is fully vaccinated. ",10.504,113.747,115.856,5,"It is very clear that the higher rate of fully vaccinated persons by state heavily influences the rate at which they experience COVID-related hospitalizations. Therefore, the more the American people get vaccinated, the less they will experience COVID-related hospitalizations.",73.113,73.113,76.045,1,15,9.867,11.304,85.655,2,4,"Harvard University is reputable in terms of its stats and studies, so I trust these visualizations, that said it would be nice to know more, about these data depictions and their sources so that's why only a 4/5",2.752,25.709,27.913,7,18-29,Female,,White,,Graduate or professional degree,Suburban area,Strong Democratic,,Very liberal,Moderately carefully,60feb4aa6b064157812af3f3,scatter arrows,static
2021-08-20 22:42:24,2021-08-20 23:03:27,IP Address,47.205.204.83,100,1262,True,2021-08-20 23:03:27,R_3MlJEBZ8MthPFL6,,,,,27.5594940185546875,-82.393402099609375,anonymous,EN,3.063,3.104,5.071,2,I understand the above information and consent to taking part in this study,0,0,6.94,0,,,,,0,0,34.139,0,13.58,31.821,32.702,8,Somewhat familiar,somewhat hard,3,"The arrow on the visual picture ",,,,,,,32.918,55.354,56.377,11,17,7.795,155.101,156.146,30,"It gives the number of people hospitalized per 100,000 in different areas ",The breakdown of persons hospitalized and  share of vaccination,92.898,100.431,101.469,6,7,1.387,62.252,63.52,10,There was increase in over the last two weeks,12.7,185.983,186.926,27,It might increase in both Arkansas and  reduce in Rhoda Island,10.696,138.863,139.829,12,"There should be increased in the number of share of vaccination reason is that it can be seen from the graph that states with increased share of full vaccine have little rate of people getting hospitalized. ",12.077,26.173,27.239,7,12,5.937,127.684,128.675,11,3,The visualization can not be fully trusted,1.64,113.332,114.894,26,18-29,Male,,Black or African American,,Bachelor's degree,Suburban area,Independent,,Moderate,Carefully,611ca90e403c693054e1207c,scatter arrows,static
2021-08-20 22:27:24,2021-08-20 23:05:28,IP Address,76.94.96.33,100,2283,True,2021-08-20 23:05:29,R_2TXmBEV4ycapsXp,,,,,34.0973052978515625,-117.9069976806640625,anonymous,EN,93.618,93.618,96.648,1,I understand the above information and consent to taking part in this study,0,0,4.587,0,,,,,0,0,256.187,0,1.011,43.201,44.736,5,Somewhat familiar,somewhat easy,3,,,,,,,,13.678,61.018,62.989,2,160000,5.654,177.192,182.263,13,"Red arrows account for an increase in vaccination depending on percentage of individuals fully vaccinated. While on the other spectrum blue arrows are the states that saw a decrease in hospitalizations. ",The higher the percentage of fully vaccinated individuals per state the lower the hospitalization rate.,60.443,116.425,181.591,8,50000,2.51,171.1,171.878,4,There are more prominent rising or falling trends depending on percentage of vaccination.,145.547,296.588,299.167,12,If there is a report showing a decrease in fully vaccinated people the hospitalization number of people may change.,36.308,654.029,657.504,16,"It appears that in more rural or highly congested areas/cities the rate of vaccination decrease s hospitalization. However i do not posses accurate knowledge on availability of vaccinations to further access this diagnosis. ",43.699,43.699,91.606,1,55000,17.944,149.303,150.969,16,3,"Some factors such as accessibility to vaccines,  and the action/responsibility of individuals sharing knowledge of being partially or fully vaccinated could be off.",1.693,32.621,53.525,7,18-29,Male,,Black or African American,,Some college or associate's degree,Suburban area,Independent,,Moderate,Very carefully,6111d13e9704bb1ec7ec95fb,scatter arrows,static
2021-08-20 22:46:50,2021-08-20 23:05:29,IP Address,67.169.226.28,100,1118,True,2021-08-20 23:05:29,R_3JgFTLPyoODwWGZ,,,,,38.6414947509765625,-121.5113983154296875,anonymous,EN,28.523,28.523,30.491,1,I understand the above information and consent to taking part in this study,0,0,2.703,0,,,,,0,0,97.811,0,23.777,32.723,34.022,3,Very familiar,easy,4,,,,,,,,41.603,48.959,97.97,2,17,12.239,188.518,229.124,4,"It describes the change in hospitalizations per 100,000 people in states and the correlation of people vaccinated having an effect on the number of hospitalization.",I would say that states with a very high number of vaccinated citizens will result in a much lower rate of hospitalizations compared to those states that have less vaccinated citizens. And thus implying that vaccines are effective and can be used as a metric to incentives individuals that are hesitant to vaccines to get vaccinated.,30.925,92.286,94.723,3,5,20.696,112.516,116.431,4,I would describe the trend as very alarming in states that have a low vaccine rate while also showing significant improvements in states with a high vaccine rate.,26.004,26.004,127.675,1,"I would expect Arkansas to rise or plateau at a high number per 100,000. For Rhode Island I would also expect the numbers to become stable and then to start to decrease. ",9.82,136.829,143.499,4,"Well given the extremes in differences between states that have a high number of fully vaccinated citizens (Vermont) compared to those that do not (Missouri), I would say that encouraging people to get vaccinated is the most important measure that could and should be promoted. Asking people to use masks and social distancing is also very important. ",9.815,9.815,12.146,1,23,4.424,14.093,94.051,5,3,I would need to see the source and citations of the data to be more trustful although I gave it a 3 because the trends in general have been as what is presented in the graph so I believe that it is presenting credible information.,1.669,14.803,16.839,7,30-39,Male,,Another option not listed here (please specify):,Latino,Bachelor's degree,Urban area,Strong Democratic,,Somewhat liberal,Very carefully,612039d9400fae9545b3c5a8,scatter arrows,static
2021-08-20 22:51:08,2021-08-20 23:07:00,IP Address,108.71.97.83,100,951,True,2021-08-20 23:07:01,R_2TIaw3YCSLgCVKi,,,,,36.75390625,-119.70849609375,anonymous,EN,1.657,35.727,37.288,3,I understand the above information and consent to taking part in this study,0,0,2.677,0,,,,,1.587,35.311,47.191,5,15.081,62.904,64.182,8,Not at all,very easy,3,,,,,,,,0.882,56.913,59.373,9,14,5.172,291.814,293.163,15,"The state of the data is labeled beside the arrow it corresponds to. The red arrows pointing upward indicate that the state had an increase in number of hospitalized per 100,000 people. The blue arrows pointing downward indicate that the state had a decrease in number of hospitalized per 100,000 people. The horizontal axis shows the percentage of how much each state is fully vaccinated based on their placement on the graph. Longer arrows indicate a larger difference while shorter arrows indicate a smaller difference in hospitalizations. ","States with higher vaccination percentages tend to have lower hospitalizations per 100,000 people than states that had lower vaccination percentages. ",4.24,33.824,34.727,4,3,9.918,68.09,69.062,6,States with a higher share of fully vaccinated people tend to have a decrease in COVID 19 hospitalizations over the last 2 weeks.,23.764,87.416,88.168,5,Arkansas may have a larger increase of COVID 19 hospitalizations than Rhode Island. Rhode Island may increase less or even decrease the amount of hospitalizations.,3.312,66.624,67.513,3,"States with the higher share of fully vaccinated people tend to have a decrease of COVID 19 hospitalizations, therefore, getting more states to vaccinate more could help reduce the number of COVID hospitalizations across the US.",2.886,16.101,18.759,3,16,3.458,25.266,113.045,7,3,"I do not know where the data to form this visualization came from or if it is trustworthy. I do not trust it completely, but do not distrust it either. I do not distrust it completely since I believe COVID 19 cases can be reduced with the help of vaccinations. ",1.634,30.973,32.136,16,18-29,Female,,Asian,,High school diploma or equivalent,Rural area,Leaning Democratic,,Somewhat liberal,Very carefully,61202bae67e131323ac21ca2,scatter arrows,static
2021-08-20 22:54:27,2021-08-20 23:07:41,IP Address,67.175.22.34,100,793,True,2021-08-20 23:07:41,R_2Yh1ovgeVsUwvRg,,,,,42.36669921875,-88.092498779296875,anonymous,EN,47.523,47.523,49.272,1,I understand the above information and consent to taking part in this study,0,0,3.33,0,,,,,0,0,50.396,0,15.415,35.672,38.021,4,Somewhat familiar,easy,2,,,,,,,,31.899,31.899,52.475,1,11,5.662,84.585,142.034,3,The amount of people hospitalized with Covid per state and the amount of people of that state who are vaccinated.,The majority of high vaccinated states are seeing a decrease in hospitalizations compared to the lower vaccinated states who are seeing a large spike.,7.702,31.909,35.152,2,3,9.79,9.79,47.253,1,Large increase in lower vaccinated states while higher vaccinated states saw small changes.,15.88,42.405,91.202,2,Arkansas can expect to continue to see an increase while Rhode Island should be staying close to it's current position and maybe going down.,8.768,8.768,115.349,1,Based on the graph the states that have a higher percentage of fully vaccinated are seeing a lower number of hospitalization. Getting the population fully vaccinated should help reduce hospitalizations.,8.862,8.862,10.959,1,7,12.66,13.705,112.276,2,4,There's still some info that would be helpful to people who are questioning getting the vaccine and there a lot of arrows missing state names. There could also be issues with a state having a higher population than another that could make the numbers seem skewed in a way.,2.766,22.186,23.551,7,30-39,Male,,White,,High school diploma or equivalent,Suburban area,Leaning Democratic,,Somewhat liberal,Very carefully,61120f31b10ed04e8f0a4a51,scatter arrows,static
2021-08-20 22:55:39,2021-08-20 23:09:06,IP Address,73.241.145.209,100,807,True,2021-08-20 23:09:07,R_vGJvzjlNkFuR47n,,,,,37.4445953369140625,-122.183502197265625,anonymous,EN,22.709,22.709,23.849,1,I understand the above information and consent to taking part in this study,0,0,2.572,0,,,,,0,0,34.65,0,4.132,16.147,26.771,4,Not at all,somewhat easy,4,,,,,,,,39.857,39.857,59.057,1,1100000,11.986,103.704,105.346,4,"Many states with a lower share of fully vaccinated individuals had a large increase in the number of hospitalizations over the past two weeks, while several states with higher share of fully vaccinated individuals saw a decrease in the number of hospitalizations over the past two weeks.","The more individuals that are fully vaccinated, the less likely people will be hospitalized.",54.42,54.42,58.196,1,300000,16.614,16.614,48.495,1,States with lower share of fully vaccinated people had higher changes than states with a higher share of fully vaccinated people.,19.152,19.152,33.946,1,I believe the number of hospitalized people will continue to increase in the next 2 weeks.,5.893,278.775,280.289,3,"One big takeaway from this graph is that, the higher percentage of individuals that are vaccinated, the less hospitalizations there will be. For example, Arkansas has a very low share of fully vaccinated individuals with only about 35% vaccinated. With this 35% vaccination rate, it was seen the number of hospitalizations almost double. However, for a state like Washington, D.C. with 55% vaccinated, in the past two weeks, its number of hospitalizations actually went down by over 400000. This leads us to believe that in order to help reduce the number of COVID hospitalizations across the US, we must actively work to get everyone fully vaccinated.",35.622,42.812,44.325,2,7,6.131,41.869,43.093,4,3,I am confused by why there are two Missouri arrows and two Arkansas arrows. This confusion leads me to trust the graphic less.,2.079,23.339,25.247,8,18-29,Female,,Asian,,High school diploma or equivalent,Suburban area,Independent,,Very liberal,Very carefully,60fd02ff6f95b06cbe039082,scatter arrows,static
2021-08-20 22:48:24,2021-08-20 23:10:46,IP Address,162.203.74.3,100,1342,True,2021-08-20 23:10:46,R_ZIti9wYReYZx9kJ,,,,,32.720306396484375,-117.1551971435546875,anonymous,EN,17.903,17.903,31.217,1,I understand the above information and consent to taking part in this study,0,0,6.458,0,,,,,0,0,154.926,0,10.4,28.75,29.612,3,Familiar,easy,2,,,,,,,,32.452,32.452,59.489,1,11,3.375,257.264,279.842,15,States with over 50% vaccination rates have smaller variances in degree of change for hospitalization cases per 100K. States with under 50% vaccination rates have large variance in the degree of change for hospitalization cases per 100K. Potentially a slight correlation between population density and need for vaccination if the rates are low comparatively.,More population vaccinated = less hospitalizations.,25.549,58.343,59.518,3,3,142.17,371.228,373.595,6,"60% of the states have increasing hospitalizations due to only 40% of the states having vaccination rates over 50%. ",40.306,111.082,112.56,2,"Arkansas may increase an order or two more than Rhode Island. Though Rhode Island's vaccination number will increase, and the trend seems to show that over 63% vaccination is effective at reducing hospitalizations greatly.",24.162,107.184,117.641,5,Portable vaccination clinics for the rural states. Incentives for state citizens to get vaccinated. Require bars and clubs to mandate proof of vaccination.,11.871,11.871,15.287,1,7,4.481,12.829,56.878,2,3,"It's a single source, and I don't see any citations or references to how the data was collected. Good interpretation, but no idea as to the credibility of what is being presented.",1.803,24.122,25.566,7,18-29,Male,,White,,Bachelor's degree,Urban area,Leaning Republican,,Somewhat conservative,Carefully,60f8f1620aa27e6d4f94070e,scatter arrows,static
2021-08-20 22:55:58,2021-08-20 23:12:55,IP Address,68.7.68.135,100,1016,True,2021-08-20 23:12:55,R_xnMQZUZpoibGSJj,,,,,32.67730712890625,-117.047698974609375,anonymous,EN,50.791,50.791,51.867,1,I understand the above information and consent to taking part in this study,0,0,11.487,0,,,,,0,0,48.683,0,5.387,19.273,20.514,4,Somewhat familiar,very easy,( not complex at all ) 1,,,,,,,,15.934,15.934,46.928,1,11,5.618,156.545,157.126,7,"This data tells us how much the amount of hospitalizations per 100,000 people raised or lowered over the past two weeks in different states. It also tells us the percentage of vaccinated people within each state. ",The main takeaway is seeing the increase or decrease in hospitalizations in different states over the span of two weeks.,4.32,30.351,35.701,3,4,18.261,74.165,92.098,2,"States with a lower percentage of vaccinated people saw an increase in hospitalizations, while states with a higher percentage of vaccinated people saw a decrease in hospitalizations.",55.646,94.153,118.657,3,"It appears that they both increased by about 1 per 100,000, so they would be expected to continue to increase.",9.818,206.353,215.013,6,"The greater the percentage of people vaccinated in the state, the more likely the number of COVID hospitalizations will decrease. If we look at the graph, the states with the lower percentage of vaccinated people saw the largest increases of hospitalizations. States with under 50% vaccinations are more likely to increase in hospitalizations, while the states that are 50% and above will likely see a decrease in hospitalizations. ",11.83,11.83,18.02,1,7,5.78,17.187,134.411,2,4,"I think my personal opinion on that vaccine influences my trust in this graph. I believe that people should get vaccinated and that the vaccine will help stop the spread of COVID, so this graph helps to provide evidence for my opinion. If I were against getting the vaccine, I probably wouldn't trust this visualization. ",2.179,35.084,39.208,7,18-29,Female,,White,,Some college or associate's degree,Urban area,Strong Democratic,,Somewhat liberal,Very carefully,60fe3be7ed44eb38fdb1b5a5,scatter arrows,static
2021-08-20 23:16:55,2021-08-20 23:28:55,IP Address,74.88.32.186,100,720,True,2021-08-20 23:28:56,R_231zO55ldCz9m4N,,,,,40.6737060546875,-73.533599853515625,anonymous,EN,4.444,4.444,6.14,1,I understand the above information and consent to taking part in this study,0,0,2.588,0,,,,,0,0,37.088,0,4.6,14.014,16.469,3,Somewhat familiar,somewhat easy,3,,,,,,,,27.364,27.364,31.55,1,10.5,24.276,76.066,150.955,3,The increase or decrease in Covid hospitalizations in the last two weeks in comparison with the number of vaccinated residents of the states listed.,"States with fewer residents who are fully vaccinated have increased hospitalizations, while states with more residents who are fully vaccinated are decreasing hospitalizations.",10.397,22.513,26.212,2,4,37.997,37.997,85.497,1,The trends are predictable in the sense that we expect fewer hospitalizations in areas where more people are vaccinated and more hospitalizations in areas when few people are fully vaccinated.,13.478,13.478,117.732,1,"Arkansas may continue to rise because of its rapid increase over the last two weeks and low vaccination rates, while Rhode Island may remain at a similar hospitalization rate due to their higher vaccination rate and slower increase over the last two weeks.",4.213,4.213,86.292,1,"Many of the states seeing decreases in hospitalization rates are towards the side of the graph with higher numbers of residents being fully vaccinated. The graph indicates that when more individuals are vaccinated, the overall hospitalization numbers go down.",12.009,12.009,31.735,1,6,4.535,7.345,72.971,2,4,"It seems to hold up against statistics I've seen from reputable news outlets, but as I can't see a specific source for it here I am not able to trust it completely.",1.541,29.856,32.253,11,18-29,Transgender,,"Native Hawaiian or Other Pacific Islander,White",,Some college or associate's degree,Urban area,Strong Democratic,,Very liberal,Very carefully,611aee71a385d39371f64aa3,scatter arrows,static
2021-08-20 23:07:42,2021-08-20 23:34:28,IP Address,96.37.124.199,100,1606,True,2021-08-20 23:34:28,R_3hGfgo0TEsFpCIe,,,,,42.700897216796875,-88.54620361328125,anonymous,EN,20.729,20.729,23.145,1,I understand the above information and consent to taking part in this study,0,0,22.154,0,,,,,0,0,53.73,0,16.405,24.488,28.091,3,Somewhat familiar,somewhat easy,3,,,,,,,,4.957,123.707,135.661,4,17,5.289,77.685,83.595,15,It shows that the more fully vaccinated states have fewer hospitalized people.,Getting fully vaccinated decreases hospitalization and that the vaccines work.,17.753,165.817,168.533,8,3,11.708,63.424,63.86,9,The less fully vaccinated meant that more hospilations were needed.,239.545,431.356,433.797,16,Arkansas will continue to increase hospitalizations while Rhode Island will decrease.,5.56,172.964,186.955,14,"To reduce the number of covid hospitalizations across the united states, people have to get both their vaccine doses to be considered fully vaccinated as states like Maine, Massachusetts, and Vermont have the highest fully vaccinated percentage and the lowest hospitalizations of everyone in the chart.",118.112,118.112,122.069,1,23,6.54,211.707,212.141,23,4,I trust this visualization because I felt already biased to vaccinations to be efficient and necessary in combating covid.,2.98,51.803,53.275,8,18-29,Male,,White,,Some college or associate's degree,Suburban area,Strong Democratic,,Very liberal,Moderately carefully,6120175fc04721de234b30a7,scatter arrows,static
